register	UniDic:lForm	UniDic:lemma	UniDic:subLemma	UniDic:pos	UniDic:wType	WLSP:article number	WLSP:class	WLSP:division	WLSP:section	WLSP:article	frequency	pmw
OT	ネムイ	眠い		形容詞-一般	和	3.3003	相	活動	心	飢渇・酔い・疲労・睡眠など	1	0.893
OT	ヒエル	冷える		動詞-一般	和	2.5150	用	自然	物質	気象	1	0.893
OT	ツメタイ	冷たい		形容詞-一般	和	x.xxxx					1	0.893
OT	センテン	先天		名詞-普通名詞-一般	漢	x.xxxx					1	0.893
OT	エンズイ	延髄		名詞-普通名詞-一般	漢	x.xxxx					1	0.893
OT	ラララ	ららら		感動詞-一般	和	x.xxxx					1	0.893
OT	シカ	歯科		名詞-普通名詞-一般	漢	1.3074	体	活動	心	学問・学科	1	0.893
OT	ヤスイ	ヤスイ		名詞-固有名詞-人名-姓	固	x.xxxx					1	0.893
OT	カズミ	カズミ		名詞-固有名詞-人名-名	固	x.xxxx					1	0.893
OT	セクンダ	セクンダ	Secunda	名詞-固有名詞-人名-一般	固	x.xxxx					1	0.893
OT	ツナガリアウ	繋がり合う		動詞-一般	和	2.1560	用	関係	作用	接近・接触・隔離	1	0.893
OT	サメル	覚める		動詞-一般	和	2.3330	用	活動	生活	生活・起臥	1	0.893
OT	イタヅクリ	板作り		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	イエン	胃炎		名詞-普通名詞-一般	漢	x.xxxx					1	0.893
OT	ヒモヅクリ	紐作り		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	ツナヒキ	綱引き		名詞-普通名詞-一般	和	1.3374	体	活動	生活	スポーツ	1	0.893
OT	ツボイ	ツボイ		名詞-固有名詞-人名-姓	固	x.xxxx					1	0.893
OT	アスカ	アスカ		名詞-固有名詞-人名-名	固	x.xxxx					1	0.893
OT	バイキン	黴菌		名詞-普通名詞-一般	漢	x.xxxx					1	0.893
OT	ガクシ	楽士		名詞-普通名詞-一般	漢	x.xxxx					1	0.893
OT	コバコ	小箱		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	クスグル	擽る		動詞-一般	和	2.3392	用	活動	生活	手足の動作	1	0.893
OT	ハリコ	張り子		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	オクリアウ	送り合う		動詞-一般	和	x.xxxx					1	0.893
OT	ノリ	乗り		名詞-普通名詞-一般	和	1.1541	体	関係	作用	乗り降り・浮き沈み	1	0.893
OT	タブチ	タブチ		名詞-固有名詞-人名-姓	固	x.xxxx					1	0.893
OT	イナックス	イナックス		名詞-固有名詞-一般	固	x.xxxx					1	0.893
OT	ハクジン	白刃		名詞-普通名詞-一般	漢	x.xxxx					1	0.893
OT	オオヨソ	大凡		副詞	和	3.1920	相	関係	量	程度	1	0.893
OT	ヒヨコ	雛		名詞-普通名詞-一般	和	1.5502	体	自然	動物	鳥類	1	0.893
OT	ジンタ	じんた		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	ローズウッド	ローズウッド	rosewood	名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	シマゾエ	シマゾエ		名詞-固有名詞-人名-姓	固	x.xxxx					1	0.893
OT	アキヨシ	アキヨシ		名詞-固有名詞-人名-名	固	x.xxxx					1	0.893
OT	ソシャク	咀嚼		名詞-普通名詞-サ変可能	漢	x.xxxx					1	0.893
OT	ダマシエ	騙し絵		名詞-普通名詞-一般	混	x.xxxx					1	0.893
OT	ソシャク	咀嚼		名詞-普通名詞-サ変可能	漢	1.3393	体	活動	生活	口・鼻・目の動作	1	0.893
OT	シャトウ	斜塔		名詞-普通名詞-一般	漢	x.xxxx					1	0.893
OT	ワエイ	和英		名詞-普通名詞-一般	漢	x.xxxx					1	0.893
OT	スムーズ	スムーズ	smooth	形状詞-一般	外	3.1520	相	関係	作用	進行・過程・経由	1	0.893
OT	ゲンガ	原画		名詞-普通名詞-一般	漢	x.xxxx					1	0.893
OT	フェアベーク	フェアベーク	外国	名詞-固有名詞-人名-一般	固	x.xxxx					1	0.893
OT	ソーマトロープ	ソーマトロープ	thaumatrope	名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	ニラム	睨む		動詞-一般	和	x.xxxx					1	0.893
OT	コガシラ	小頭		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	フェナキストスコープ	フェナキストスコープ	phenakistoscope	名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	アナモルフォーシス	アナモルフォーシス	anamorphosis	名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	ヒズミエ	歪み絵		名詞-普通名詞-一般	混	x.xxxx					1	0.893
OT	ダンシュ	断酒		名詞-普通名詞-一般	漢	x.xxxx					1	0.893
OT	ヨウジン	用心		名詞-普通名詞-サ変可能	漢	1.3062	体	活動	心	注意・認知・了解	1	0.893
OT	シンドウ	シンドウ		名詞-固有名詞-人名-姓	固	x.xxxx					1	0.893
OT	ヒトツナガリ	一繋がり		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	メイシ	名刺		名詞-普通名詞-一般	漢	1.4590	体	生産物	道具	札・帳など	1	0.893
OT	サゲブクロ	下げ袋		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	チャン	チャン	channel	名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	ガクブ	学部		名詞-普通名詞-一般	漢	1.2630	体	主体	社会	社寺・学校	1	0.893
OT	ゴックン	ごっくん		副詞	和	x.xxxx					1	0.893
OT	サン	サン	sans	名詞-普通名詞-一般	外	1.5210	体	自然	天地	天体	1	0.893
OT	セリフ	セリフ	serif	名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	ローマン	ローマン	Roman	名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	エイジ	英字		名詞-普通名詞-一般	漢	x.xxxx					1	0.893
OT	ジェーアール	ＪＲ		名詞-固有名詞-一般	固	1.2640	体	主体	社会	事務所・市場・駅など	1	0.893
OT	コミイル	込み入る		動詞-一般	和	x.xxxx					1	0.893
OT	シタアゴ	下顎		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	ニジイロ	虹色		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	ジタイ	字体		名詞-普通名詞-一般	漢	x.xxxx					1	0.893
OT	ノミコボシ	飲み零し		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	アカチャン	赤ちゃん		名詞-普通名詞-一般	和	1.2050	体	主体	人間	老少	1	0.893
OT	ハグキ	歯茎		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	ディーシー	ＤＣ		名詞-普通名詞-一般	記号						1	0.893
OT	ウィーデル	ウィーデル		名詞-固有名詞-人名-一般	固	x.xxxx					1	0.893
OT	ズガラ	図柄		名詞-普通名詞-一般	混	x.xxxx					1	0.893
OT	オナギ	オナギ		名詞-固有名詞-地名-一般	固	x.xxxx					1	0.893
OT	スリーブ	スリーブ	sleeve	名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	セイジロウ	セイジロウ		名詞-固有名詞-人名-名	固	x.xxxx					1	0.893
OT	ピノキオ	ピノキオ	Pinocchio	名詞-固有名詞-一般	固	x.xxxx					1	0.893
OT	ハーライン	ハーライン		名詞-固有名詞-人名-一般	固	x.xxxx					1	0.893
OT	フェルマータ	フェルマータ	fermata	名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	ホドヨイ	程良い		形容詞-一般	和	3.1920	相	関係	量	程度	1	0.893
OT	クボ	クボ		名詞-固有名詞-人名-姓	固						1	0.893
OT	リョウ	リョウ		記号-一般	記号	x.xxxx					1	0.893
OT	オオシカ	大鹿		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	カタミミ	片耳		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	ワセイ	和声		名詞-普通名詞-一般	漢	x.xxxx					1	0.893
OT	ビバルディ	ビバルディ	Vivaldi	名詞-固有名詞-人名-一般	固	x.xxxx					1	0.893
OT	コンバース	コンバース	Converse	名詞-固有名詞-人名-一般	固	x.xxxx					1	0.893
OT	マヤ	マヤ		名詞-固有名詞-人名-名	固	1.2390	体	主体	人物	固有人名	1	0.893
OT	ブルタバ	ブルタバ		名詞-固有名詞-地名-一般	固	x.xxxx					1	0.893
OT	モルダウ	モルダウ	Moldau	名詞-固有名詞-地名-一般	固	x.xxxx					1	0.893
OT	スメタナ	スメタナ	Smetana	名詞-固有名詞-人名-一般	固	x.xxxx					1	0.893
OT	ピーターソン	ピーターソン	Peterson	名詞-固有名詞-人名-一般	固	x.xxxx					1	0.893
OT	イエスタデー	イエスタデー	yesterday	名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	ワンス	ワンス	once	名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	バトル	バトル	battle	名詞-普通名詞-一般	外	1.3551	体	活動	交わり	戦争	1	0.893
OT	ハヤノミ	早飲み		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	ヤッツケル	遣っ付ける		動詞-一般	和	2.3570	用	活動	交わり	勝敗	1	0.893
OT	エラブツ	偉物		名詞-普通名詞-一般	混	x.xxxx					1	0.893
OT	エーティーエム	ＡＴＭ		名詞-普通名詞-一般	記号	1.4630	体	生産物	機械	機械・装置	1	0.893
OT	キバコ	木箱		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	ストレート	ストレート	straight	名詞-普通名詞-形状詞可能	外	1.1800	体	関係	形	形・型・姿・構え	1	0.893
OT	グイロ	グイロ	guiro	名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	クラベス	クラベス	claves	名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	カウベル	カウベル	cowbell	名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	ボンゴ	ボンゴ	bongo	名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	コンガ	コンガ	conga	名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	カスタネット	カスタネット	castanet	名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	トライアングル	トライアングル	triangle	名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	オオイ	おおい		感動詞-一般	和	4.3200	他		呼び掛け	呼び掛け・指図	1	0.893
OT	ミルヒバーグ	ミルヒバーグ	外国	名詞-固有名詞-人名-一般	固	x.xxxx					1	0.893
OT	サンケイ	山系		名詞-普通名詞-一般	漢	x.xxxx					1	0.893
OT	プラルトリラー	プラルトリラー	pralltriller	名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	センプレ	センプレ	sempre	名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	モッコ	もっこ		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	ランマン	爛漫		形状詞-タリ	漢	3.1345	相	関係	様相	美醜	1	0.893
OT	バシ	ばし		副詞	和	x.xxxx					1	0.893
OT	ヒラ	平		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	ミセカケル	見せ掛ける		動詞-一般	和	2.3092	用	活動	心	見せる	1	0.893
OT	ケンシ	検屍		名詞-普通名詞-サ変可能	漢	x.xxxx					1	0.893
OT	メガホン	メガホン	megaphone	名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	イチョウ	移調		名詞-普通名詞-サ変可能	漢	x.xxxx					1	0.893
OT	サーフィン	サーフィン	surfing	名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	ユーエスエー	ＵＳＡ		名詞-固有名詞-地名-国	固	1.2590	体	主体	公私	固有地名	1	0.893
OT	シンバル	シンバル	cymbal	名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	センテ	先手		名詞-普通名詞-一般	混	1.1650	体	関係	時間	順序	1	0.893
OT	ジタバタ	じたばた		副詞	和	x.xxxx					1	0.893
OT	コク	こく		名詞-普通名詞-一般	和	1.5050	体	自然	自然	味	1	0.893
OT	キヅキ	気付き		名詞-普通名詞-一般	混	1.3062	体	活動	心	注意・認知・了解	1	0.893
OT	トキホグス	解き解す		動詞-一般	和	x.xxxx					1	0.893
OT	ニラミツケル	睨み付ける		動詞-一般	和	2.3091	用	活動	心	見る	1	0.893
OT	フリシボル	振り絞る		動詞-一般	和	2.1570	用	関係	作用	成形・変形	1	0.893
OT	グッタリ	ぐったり		副詞	和	3.5710	相	自然	生命	生理・病気など	1	0.893
OT	モツレアウ	縺れ合う		動詞-一般	和	x.xxxx					1	0.893
OT	ノイエ	ノイエ	Neue	名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	ピナコテーク	ピナコテーク	Pinakothek	名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	ムナモト	胸元		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	レンサク	連作		名詞-普通名詞-サ変可能	漢	x.xxxx					1	0.893
OT	リラクセーション	リラクセーション	relaxation	名詞-普通名詞-一般	外	1.3320	体	活動	生活	労働・作業・休暇	1	0.893
OT	アズケバライ	預け払い		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	タイセイ	体勢		名詞-普通名詞-一般	漢	x.xxxx					1	0.893
OT	レイユウ	霊友		名詞-固有名詞-一般	固	x.xxxx					1	0.893
OT	ミョウイチ	ミョウイチ		名詞-固有名詞-人名-一般	固	x.xxxx					1	0.893
OT	アイアール	ＩＲ		名詞-普通名詞-一般	記号						1	0.893
OT	ウチフルエル	打ち震える		動詞-一般	和	x.xxxx					1	0.893
OT	クミトル	汲み取る		動詞-一般	和	2.3066	用	活動	心	判断・推測・評価	1	0.893
OT	トータル	トータル	total	名詞-普通名詞-サ変可能	外	1.1940	体	関係	量	一般・全体・部分	1	0.893
OT	デンチュウ	デンチュウ		名詞-固有名詞-人名-名	固	x.xxxx					1	0.893
OT	コダイラ	コダイラ		名詞-固有名詞-地名-一般	固	x.xxxx					1	0.893
OT	タナカダテ	タナカダテ		名詞-固有名詞-人名-姓	固	x.xxxx					1	0.893
OT	プロモーション	プロモーション	promotion	名詞-普通名詞-一般	外	1.3430	体	活動	行為	行為・活動	1	0.893
OT	ポポル	ポポル	popol	名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	ブフ	ブフ	Vuh	名詞-固有名詞-人名-一般	固	x.xxxx					1	0.893
OT	ナラニック	ナラニック		名詞-固有名詞-人名-一般	固	x.xxxx					1	0.893
OT	タメラ	タメラ	外国	名詞-固有名詞-人名-一般	固	x.xxxx					1	0.893
OT	アムウェイ	アムウエイ	Amway	名詞-固有名詞-一般	固	x.xxxx					1	0.893
OT	テンペラ	テンペラ	tempera	名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	スタッフ	スタッフ	staff	名詞-普通名詞-一般	外	1.2400	体	主体	成員	成員・職	1	0.893
OT	ツナゲル	繋げる		動詞-一般	和	2.1110	用	関係	類	関係	1	0.893
OT	シルバン	シルバン	外国	名詞-固有名詞-人名-一般	固	x.xxxx					1	0.893
OT	ラング	ラング		名詞-固有名詞-人名-一般	固						1	0.893
OT	キバラシ	気晴らし		名詞-普通名詞-サ変可能	混	x.xxxx					1	0.893
OT	フラフラ	ふらふら		副詞	和	3.1511	相	関係	作用	動揺・回転	1	0.893
OT	トーク	トーク	talk	名詞-普通名詞-一般	外	1.3131	体	活動	言語	話・談話	1	0.893
OT	ガシュウ	画集		名詞-普通名詞-一般	漢	1.3160	体	活動	言語	文献・図書	1	0.893
OT	アタタメナオス	温め直す		動詞-一般	和	x.xxxx					1	0.893
OT	シツカン	質感		名詞-普通名詞-一般	漢	1.3001	体	活動	心	感覚	1	0.893
OT	リョウカン	量感		名詞-普通名詞-一般	漢	1.3001	体	活動	心	感覚	1	0.893
OT	ダリ	ダリ	Dali	名詞-固有名詞-人名-一般	固	x.xxxx					1	0.893
OT	ユウキュウ	有給		名詞-普通名詞-一般	漢	1.3740	体	活動	経済	給与・料金・利子	1	0.893
OT	タダヒサ	タダヒサ		名詞-固有名詞-人名-名	固	x.xxxx					1	0.893
OT	オクテトラ	オクテトラ		名詞-固有名詞-一般	固	x.xxxx					1	0.893
OT	モエレ	モエレ		名詞-固有名詞-地名-一般	固	x.xxxx					1	0.893
OT	ワタヒキ	ワタヒキ		名詞-固有名詞-人名-姓	固	x.xxxx					1	0.893
OT	ティーオーエム	ＴＯＭ		名詞-固有名詞-一般	固	x.xxxx					1	0.893
OT	ドウヒョウ	道標		名詞-普通名詞-一般	漢	x.xxxx					1	0.893
OT	ヤナギハラ	ヤナギハラ		名詞-固有名詞-人名-姓	固	x.xxxx					1	0.893
OT	ヨシタツ	ヨシタツ		名詞-固有名詞-人名-名	固	x.xxxx					1	0.893
OT	ナグリツケル	殴り付ける		動詞-一般	和	x.xxxx					1	0.893
OT	パス	パス	pastel	名詞-普通名詞-一般	外	1.4710	体	生産物	土地利用	道路・橋	1	0.893
OT	トドケル	届ける		動詞-一般	和	2.3141	用	活動	言語	報告・申告	1	0.893
OT	ジュンコ	ジュンコ		名詞-固有名詞-人名-名	固	x.xxxx					1	0.893
OT	パーン	ぱーん		副詞	和	x.xxxx					1	0.893
OT	ヨビゴエ	呼び声		名詞-普通名詞-一般	和	1.3031	体	活動	心	声	1	0.893
OT	カイヌシ	飼い主		名詞-普通名詞-一般	和	1.2440	体	主体	成員	相対的地位	1	0.893
OT	シコウ	指孔		名詞-普通名詞-一般	漢	x.xxxx					1	0.893
OT	リラックス	リラックス	relax	名詞-普通名詞-サ変可能	外	1.3013	体	活動	心	安心・焦燥・満足	1	0.893
OT	クラマス	晦ます		動詞-一般	和	2.1210	用	関係	存在	出没	1	0.893
OT	モヤモヤ	もやもや		副詞	和	x.xxxx					1	0.893
OT	ハイダス	這い出す		動詞-一般	和	2.1531	用	関係	作用	出・出し	1	0.893
OT	バタバタ	ばたばた		副詞	和	x.xxxx					1	0.893
OT	ト	と	接続詞	接続詞	和	4.1120	他		接続	展開	1	0.893
OT	オトリ	囮		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	ヒトアワ	一泡		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	ウラ	うら		代名詞	和	1.2010	体	主体	人間	われ・なれ・かれ	1	0.893
OT	リ	裏		接尾辞-名詞的-一般	漢	1.1750	体	関係	空間	面・側・表裏	1	0.893
OT	メ	奴		接尾辞-名詞的-一般	和	1.2000	体	主体	人間	人間	1	0.893
OT	テホドキ	手解き		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	ギュッ	ぎゅっ		副詞	和	3.3390	相	活動	生活	身振り・立ち居・動作（手足・口・鼻・目）	1	0.893
OT	チョウリョク	聴力		名詞-普通名詞-一般	漢	x.xxxx					1	0.893
OT	ジャン	じゃん		助詞-終助詞	和						1	0.893
OT	ジュウシン	銃身		名詞-普通名詞-一般	漢	x.xxxx					1	0.893
OT	パクツク	ぱくつく		動詞-一般	和	x.xxxx					1	0.893
OT	ハリキル	張り切る		動詞-一般	和	2.3040	用	活動	心	信念・努力・忍耐	1	0.893
OT	ヒエビエ	冷え冷え		副詞	和	x.xxxx					1	0.893
OT	シンパク	心拍		名詞-普通名詞-一般	漢	1.1510	体	関係	作用	動き	1	0.893
OT	ツブル	瞑る		動詞-一般	和	2.3393	用	活動	生活	口・鼻・目の動作	1	0.893
OT	エサバ	餌場		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	ボヘミア	ボヘミア	Bohemia	名詞-固有名詞-地名-一般	固	x.xxxx					1	0.893
OT	ゲリ	下痢		名詞-普通名詞-サ変可能	漢	x.xxxx					1	0.893
OT	シュッスイ	出水		名詞-普通名詞-サ変可能	漢	x.xxxx					1	0.893
OT	タケザワ	タケザワ		名詞-固有名詞-人名-姓	固	x.xxxx					1	0.893
OT	ベンピ	便秘		名詞-普通名詞-サ変可能	漢	x.xxxx					1	0.893
OT	チャイコフスキー	チャイコフスキー	Chaikovskii	名詞-固有名詞-人名-一般	固	x.xxxx					1	0.893
OT	ビョウテキ	病的		形状詞-一般	漢	3.5710	相	自然	生命	生理・病気など	1	0.893
OT	フォニー	フォニー	phony	名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	タマ	弾		名詞-普通名詞-一般	和	1.4551	体	生産物	道具	武器	1	0.893
OT	ヒトリゴト	独り言		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	キタカゼ	北風		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	イケドル	生け捕る		動詞-一般	和	x.xxxx					1	0.893
OT	ケイリャク	計略		名詞-普通名詞-一般	漢	x.xxxx					1	0.893
OT	ドジョウ	泥鰌		名詞-普通名詞-一般	和	1.5504	体	自然	動物	魚類	1	0.893
OT	ファゴット	ファゴット	fagotto	名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	シチリアーナ	シチリアーナ	siciliana	名詞-普通名詞-一般	外	x.xxxx					1	0.893
